antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Cheese, Parmesan, hard type', 'Onion, raw'})","frozenset({'Garlic, raw', 'Vegetable oil, olive oil'})",0.05970322013102762,0.1411209111743871,0.027548209366391185,0.4614191547111283,3.2696724452192605,1.0,0.019122836541455558,1.5947078258324376,0.7382339079705939,0.15898463593854378,0.3729258841016848,0.3283145642322046
"frozenset({'Garlic, raw', 'Vegetable oil, olive oil'})","frozenset({'Cheese, Parmesan, hard type', 'Onion, raw'})",0.1411209111743871,0.05970322013102762,0.027548209366391185,0.19520997375328086,3.2696724452192605,1.0,0.019122836541455558,1.1683752894580628,0.8082150042842398,0.15898463593854378,0.14411062179872156,0.3283145642322046
"frozenset({'Alcoholic beverage, wine, red wine, table type', 'Vegetable oil, olive oil'})","frozenset({'Parsley, raw'})",0.06792138342940482,0.1149848369099706,0.025534180614394518,0.37593728698023177,3.269450973562527,1.0,0.017724251418064826,1.4181510040994791,0.7447207097468325,0.1622536040011768,0.29485647359887707,0.2990014600796065
"frozenset({'Parsley, raw'})","frozenset({'Alcoholic beverage, wine, red wine, table type', 'Vegetable oil, olive oil'})",0.1149848369099706,0.06792138342940482,0.025534180614394518,0.22206563317898126,3.2694509735625266,1.0,0.017724251418064826,1.1981455715595617,0.7843235662185907,0.1622536040011768,0.16537687595143066,0.2990014600796065
"frozenset({'Tomato, peeled tomato, canned'})","frozenset({'Alcoholic beverage, wine, red wine, table type', 'Vegetable oil, olive oil'})",0.09803921568627451,0.06792138342940482,0.021760770423872026,0.22195985832349469,3.2678936605316973,1.0,0.015101811264126457,1.1979826832098546,0.7694264569842738,0.15090704768020546,0.1652633931897772,0.27117079487408546
"frozenset({'Alcoholic beverage, wine, red wine, table type', 'Vegetable oil, olive oil'})","frozenset({'Tomato, peeled tomato, canned'})",0.06792138342940482,0.09803921568627451,0.021760770423872026,0.3203817314246762,3.2678936605316973,1.0,0.015101811264126457,1.3271579444214998,0.7445643299560707,0.15090704768020546,0.24651018049257578,0.27117079487408546
"frozenset({'Pasta, unenriched, dry, raw'})","frozenset({'Celery, raw'})",0.1468620506053661,0.054216728013519455,0.02599717572979605,0.17701765447667087,3.2650006918995524,1.0,0.018034795876617188,1.1492145331320114,0.8131408897794442,0.14848605050905725,0.12984045087330195,0.32826117565848917
"frozenset({'Celery, raw'})","frozenset({'Pasta, unenriched, dry, raw'})",0.054216728013519455,0.1468620506053661,0.02599717572979605,0.47950469684030744,3.2650006918995524,1.0,0.018034795876617188,1.6390886607729551,0.7334887091186356,0.14848605050905725,0.3899048758421502,0.32826117565848917
"frozenset({'Parsley, raw'})","frozenset({'Water, tap water', 'Vegetable oil, olive oil'})",0.1149848369099706,0.09597888742273769,0.035997870222469155,0.3130662371652909,3.261823986210582,1.0,0.024961753505365232,1.3160237005191273,0.7835154627642976,0.2057422598571051,0.2401352653409406,0.34406326812437243
"frozenset({'Water, tap water', 'Vegetable oil, olive oil'})","frozenset({'Parsley, raw'})",0.09597888742273769,0.1149848369099706,0.035997870222469155,0.37506029908345395,3.261823986210582,1.0,0.024961753505365232,1.4161608900699583,0.7670429986806765,0.2057422598571051,0.2938655438008883,0.34406326812437243
"frozenset({'Garlic, raw', 'Water, tap water'})","frozenset({'Onion, raw'})",0.043729888649674746,0.16524295668680694,0.023497002106627776,0.5373213340391741,3.2517049126492306,1.0,0.01627094601057068,1.804183129083091,0.7241353790174592,0.12668497254118824,0.4457325401838711,0.3397590138954627
"frozenset({'Onion, raw'})","frozenset({'Garlic, raw', 'Water, tap water'})",0.16524295668680694,0.043729888649674746,0.023497002106627776,0.1421966937517512,3.2517049126492306,1.0,0.01627094601057068,1.1147894912328304,0.8295455846377661,0.12668497254118824,0.10296965672495392,0.3397590138954627
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Pasta, unenriched, dry, raw', 'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Onion, raw'})",0.11905919392550408,0.06373127763502096,0.02463134013936153,0.20688314213494072,3.2461791103534448,1.0,0.01704354559629343,1.1804927774265965,0.7854619978099978,0.1557377049180328,0.15289613022458298,0.2966853051757159
"frozenset({'Pasta, unenriched, dry, raw', 'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.06373127763502096,0.11905919392550408,0.02463134013936153,0.3864874682164911,3.2461791103534448,1.0,0.01704354559629343,1.4358970036252738,0.7390458625423217,0.1557377049180328,0.30357121891385314,0.2966853051757159
"frozenset({'Garlic, raw'})","frozenset({'Cheese, Parmesan, hard type', 'Onion, raw'})",0.14417667893603722,0.05970322013102762,0.027895455702942332,0.1934810533076429,3.240713865734878,1.0,0.019287643702663608,1.1658706639506191,0.8079074213687389,0.15851091817942647,0.142271925248172,0.3303582079256322
"frozenset({'Cheese, Parmesan, hard type', 'Onion, raw'})","frozenset({'Garlic, raw'})",0.05970322013102762,0.14417667893603722,0.027895455702942332,0.4672353625436215,3.240713865734878,1.0,0.019287643702663608,1.6063816193769722,0.7353274277556973,0.15851091817942647,0.37748291692490515,0.3303582079256322
"frozenset({'Onion, raw'})","frozenset({'Alcoholic beverage, wine, red wine, table type', 'Vegetable oil, olive oil'})",0.16524295668680694,0.06792138342940482,0.03627566729171007,0.21952927991033905,3.232108488168683,1.0,0.025052137071576924,1.1942518695173054,0.8273119111514982,0.18424456202233983,0.16265569640332106,0.37680622141392883
"frozenset({'Alcoholic beverage, wine, red wine, table type', 'Vegetable oil, olive oil'})","frozenset({'Onion, raw'})",0.06792138342940482,0.16524295668680694,0.03627566729171007,0.5340831629175187,3.2321084881686826,1.0,0.025052137071576924,1.7916438661893985,0.7409293943375275,0.18424456202233983,0.4418533622271293,0.37680622141392883
"frozenset({'Garlic, raw', 'Vegetable oil, olive oil'})","frozenset({'Water, tap water', 'Onion, raw'})",0.1411209111743871,0.0505127670903072,0.023010857235456168,0.16305774278215224,3.2280500985154124,1.0,0.01588244951773242,1.134471613449135,0.803623552587458,0.13646348160351457,0.11853237388664221,0.3093015570006087
"frozenset({'Water, tap water', 'Onion, raw'})","frozenset({'Garlic, raw', 'Vegetable oil, olive oil'})",0.0505127670903072,0.1411209111743871,0.023010857235456168,0.4555453712190651,3.2280500985154124,1.0,0.01588244951773242,1.5775035116308818,0.7269349609788438,0.13646348160351457,0.36608698958383745,0.3093015570006087
"frozenset({'Garlic, raw'})","frozenset({'Water, tap water', 'Onion, raw'})",0.14417667893603722,0.0505127670903072,0.023497002106627776,0.16297366730892743,3.2263856584526756,1.0,0.016214239103677728,1.1343576609556048,0.8063062022274821,0.13725490196078433,0.1184438255941421,0.3140716182557469
"frozenset({'Water, tap water', 'Onion, raw'})","frozenset({'Garlic, raw'})",0.0505127670903072,0.14417667893603722,0.023497002106627776,0.46516956920256647,3.2263856584526756,1.0,0.016214239103677728,1.6001769379276494,0.7267666461086867,0.13725490196078433,0.37506910873551524,0.3140716182557469
"frozenset({'Tomato, peeled tomato, canned', 'Onion, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.0815102900664398,0.11905919392550408,0.03127532004537352,0.3836978131212724,3.2227482857086533,1.0,0.021570770613429175,1.4293975014692626,0.7509129649643982,0.1847395049911117,0.3004045417932308,0.32319248035025316
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Tomato, peeled tomato, canned', 'Onion, raw'})",0.11905919392550408,0.0815102900664398,0.03127532004537352,0.2626871475792339,3.222748285708653,1.0,0.021570770613429175,1.2457258908724418,0.7829196089222542,0.1847395049911117,0.19725518484676297,0.32319248035025316
"frozenset({'Beef, meat, lean and fat, raw'})","frozenset({'Vegetable oil, extra-virgin olive oil'})",0.05627705627705628,0.1275551542931222,0.02310345625853647,0.41053064582476345,3.2184559542091304,1.0,0.015925027661953837,1.4800512351105515,0.7303965729624387,0.1437418983148495,0.3243477142699686,0.29582793634250876
"frozenset({'Vegetable oil, extra-virgin olive oil'})","frozenset({'Beef, meat, lean and fat, raw'})",0.1275551542931222,0.05627705627705628,0.02310345625853647,0.1811252268602541,3.2184559542091304,1.0,0.015925027661953837,1.1524630806545701,0.7900694322548032,0.1437418983148495,0.13229324497577383,0.29582793634250876
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Onion, raw'})",0.11905919392550408,0.07525985600851912,0.028821445933745398,0.2420766089830838,3.2165436106558816,1.0,0.019861068142421605,1.2200971166106171,0.7822401605159272,0.17415023080151065,0.18039311265814528,0.31251784924700177
"frozenset({'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.07525985600851912,0.11905919392550408,0.028821445933745398,0.38295908951091967,3.216543610655881,1.0,0.019861068142421605,1.427686221609265,0.7451901834544908,0.17415023080151065,0.29956597965005516,0.31251784924700177
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Garlic, raw', 'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})",0.11905919392550408,0.0583373845405931,0.02229321480658379,0.18724479875559014,3.2096879253354076,1.0,0.015347612827458614,1.1586054620353419,0.7814863678717259,0.1437313432835821,0.1368934181932106,0.28469382794922365
"frozenset({'Garlic, raw', 'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})","frozenset({'Cheese, Parmesan, hard type'})",0.0583373845405931,0.11905919392550408,0.02229321480658379,0.3821428571428572,3.2096879253354076,1.0,0.015347612827458614,1.4258001485598777,0.7310933019394413,0.1437313432835821,0.2986394334366953,0.28469382794922365
"frozenset({'Potato, raw'})","frozenset({'Onion, raw'})",0.08421881149153876,0.16524295668680694,0.04465587888047781,0.5302363936228698,3.208829013074686,1.0,0.030739313460967116,1.7769725708445856,0.7516640924722804,0.21804001356392,0.43724511204767486,0.40024007969179354
"frozenset({'Onion, raw'})","frozenset({'Potato, raw'})",0.16524295668680694,0.08421881149153876,0.04465587888047781,0.2702437657607173,3.2088290130746855,1.0,0.030739313460967116,1.2549138267562674,0.8246229744061383,0.21804001356392,0.20313253493682107,0.40024007969179354
"frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned'})","frozenset({'Cheese, Parmesan, hard type'})",0.05852258258675371,0.11905919392550408,0.022339514318123945,0.38172468354430383,3.2061756086065123,1.0,0.015371862808906307,1.424835801507566,0.7308745939192905,0.14390098419325978,0.29816474365541845,0.2846791801933069
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned'})",0.11905919392550408,0.05852258258675371,0.022339514318123945,0.18763367684230994,3.206175608606512,1.0,0.015371862808906307,1.1589321105209014,0.7810989346745054,0.14390098419325978,0.13713668736770665,0.2846791801933069
"frozenset({'Tomato, peeled tomato, canned'})","frozenset({'Alcoholic beverage, wine, red wine, table type'})",0.09803921568627451,0.08921915873787531,0.027941755214482486,0.28500590318772134,3.1944473274519978,1.0,0.019194778867631965,1.2738298754111947,0.761626022117359,0.17538506248183666,0.214965813486516,0.29909350686111547
"frozenset({'Alcoholic beverage, wine, red wine, table type'})","frozenset({'Tomato, peeled tomato, canned'})",0.08921915873787531,0.09803921568627451,0.027941755214482486,0.3131811105345096,3.1944473274519978,1.0,0.019194778867631965,1.3132439980147708,0.7542503894907998,0.17538506248183666,0.23852688341869543,0.29909350686111547
"frozenset({'Onion, raw'})","frozenset({'Water, tap water', 'Pasta, unenriched, dry, raw'})",0.16524295668680694,0.04984142417297498,0.026298122554807048,0.15914822079013732,3.1930913578595272,1.0,0.01806217825898337,1.1299953206020168,0.8227829566489037,0.13930104230533416,0.11504058311742428,0.34339203886696834
"frozenset({'Water, tap water', 'Pasta, unenriched, dry, raw'})","frozenset({'Onion, raw'})",0.04984142417297498,0.16524295668680694,0.026298122554807048,0.5276358569437993,3.193091357859527,1.0,0.01806217825898337,1.7671896895312729,0.7228518330036745,0.13930104230533416,0.4341297904101972,0.34339203886696834
"frozenset({'Parsley, raw'})","frozenset({'Coffee, brewed, espresso, homemade, without sugar', 'Vegetable oil, olive oil'})",0.1149848369099706,0.05796698844827187,0.02127462555270042,0.1850211395208375,3.1918363274287613,1.0,0.014609300839813728,1.155898707603121,0.7759197310135635,0.14026251526251524,0.13487229164430292,0.2760169595367766
"frozenset({'Coffee, brewed, espresso, homemade, without sugar', 'Vegetable oil, olive oil'})","frozenset({'Parsley, raw'})",0.05796698844827187,0.1149848369099706,0.02127462555270042,0.36701277955271566,3.1918363274287613,1.0,0.014609300839813728,1.3981564469258254,0.7289561181689365,0.14026251526251524,0.28477245718908345,0.2760169595367766
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Tomato, peeled tomato, canned', 'Pasta, unenriched, dry, raw'})",0.11905919392550408,0.07301432969882168,0.027663958145241568,0.23235465681508846,3.182315824489973,1.0,0.018970930906288864,1.2075702386927456,0.7784443951372338,0.16826246127851308,0.1718908201293953,0.3056193068476203
"frozenset({'Tomato, peeled tomato, canned', 'Pasta, unenriched, dry, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.07301432969882168,0.11905919392550408,0.027663958145241568,0.37888395688015214,3.182315824489973,1.0,0.018970930906288864,1.4183191946702192,0.7397778141635817,0.16826246127851308,0.29494009264077187,0.3056193068476203
"frozenset({'Tomato, sauce type, red ripe, raw'})","frozenset({'Parsley, raw', 'Vegetable oil, olive oil'})",0.07218093849109893,0.11139662476560873,0.025557330370164593,0.35407312379730593,3.1784905919933966,1.0,0.017516617449842162,1.3757027427908797,0.7387057300961036,0.16173454438910045,0.273098781520704,0.29174977885625897
"frozenset({'Parsley, raw', 'Vegetable oil, olive oil'})","frozenset({'Tomato, sauce type, red ripe, raw'})",0.11139662476560873,0.07218093849109893,0.025557330370164593,0.22942643391521195,3.178490591993396,1.0,0.017516617449842162,1.2040629244824248,0.7713061601282203,0.16173454438910045,0.16947862136868214,0.29174977885625897
"frozenset({'Garlic, raw'})","frozenset({'Vegetable oil, extra-virgin olive oil', 'Vegetable oil, olive oil'})",0.14417667893603722,0.07650994282010325,0.03500243072435586,0.24277456647398846,3.173111330704048,1.0,0.02397148126296727,1.2195708388711612,0.8002258005098223,0.18850517391846405,0.18003943016085633,0.3501316100146039
"frozenset({'Vegetable oil, extra-virgin olive oil', 'Vegetable oil, olive oil'})","frozenset({'Garlic, raw'})",0.07650994282010325,0.14417667893603722,0.03500243072435586,0.4574886535552194,3.173111330704048,1.0,0.02397148126296727,1.5775215148446162,0.7415909861387653,0.18850517391846405,0.36609422401538616,0.3501316100146039
"frozenset({'Garlic, raw'})","frozenset({'Vegetable oil, olive oil', 'Alcoholic beverage, wine, white wine, table type'})",0.14417667893603722,0.05523531726740283,0.025163784522073292,0.17453436095054592,3.159832686496535,1.0,0.0172001399184808,1.144523330880882,0.7986783376997306,0.14441344493157965,0.1262738180877884,0.3150542718415764
"frozenset({'Vegetable oil, olive oil', 'Alcoholic beverage, wine, white wine, table type'})","frozenset({'Garlic, raw'})",0.05523531726740283,0.14417667893603722,0.025163784522073292,0.45557418273260686,3.159832686496535,1.0,0.0172001399184808,1.5719741678665242,0.723489732337393,0.14441344493157965,0.36385723096379174,0.3150542718415764
"frozenset({'Parsley, raw', 'Garlic, raw'})","frozenset({'Water, tap water', 'Vegetable oil, olive oil'})",0.07197259068916823,0.09597888742273769,0.02180706993541218,0.302991315535542,3.1568538005761715,1.0,0.014899220756133723,1.297001217813894,0.7362163113761189,0.14921590369079676,0.22899070080635084,0.26509913099497795
"frozenset({'Water, tap water', 'Vegetable oil, olive oil'})","frozenset({'Parsley, raw', 'Garlic, raw'})",0.09597888742273769,0.07197259068916823,0.02180706993541218,0.2272069464544139,3.1568538005761715,1.0,0.014899220756133723,1.200874419164391,0.7557665486273297,0.14921590369079676,0.16727346003769997,0.26509913099497795
"frozenset({'Garlic, raw'})","frozenset({'Tomato, sauce type, red ripe, raw', 'Vegetable oil, olive oil'})",0.14417667893603722,0.05282774266731486,0.023983146977799383,0.16634553628773283,3.148829154698157,1.0,0.016366618484338333,1.1361688787881286,0.7973861226315986,0.13861386138613863,0.11984915388051313,0.31016663317454124
"frozenset({'Tomato, sauce type, red ripe, raw', 'Vegetable oil, olive oil'})","frozenset({'Garlic, raw'})",0.05282774266731486,0.14417667893603722,0.023983146977799383,0.4539877300613497,3.148829154698157,1.0,0.016366618484338333,1.5674067565553476,0.7204831374206908,0.13861386138613863,0.3620035157959405,0.31016663317454124
"frozenset({'Sugar', 'Vegetable oil, olive oil'})","frozenset({'Alcoholic beverage, wine, red wine, table type'})",0.07238928629302961,0.08921915873787531,0.020279186054587124,0.2801407099456348,3.1399165146656944,1.0,0.013820674829887813,1.2652206533214854,0.7347049626623728,0.14348894348894348,0.20962403089549822,0.2537185127309907
"frozenset({'Alcoholic beverage, wine, red wine, table type'})","frozenset({'Sugar', 'Vegetable oil, olive oil'})",0.08921915873787531,0.07238928629302961,0.020279186054587124,0.22729631551634666,3.1399165146656944,1.0,0.013820674829887813,1.2004740398343396,0.7482812153084736,0.14348894348894348,0.1669957310047324,0.2537185127309907
"frozenset({'Tomato, peeled tomato, canned'})","frozenset({'Cheese, Parmesan, hard type'})",0.09803921568627451,0.11905919392550408,0.0366460633840313,0.3737898465171193,3.1395294575150694,1.0,0.02497359339133482,1.4067814154319342,0.7555549452058556,0.20307889672867221,0.28915751300783105,0.34079342607792573
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Tomato, peeled tomato, canned'})",0.11905919392550408,0.09803921568627451,0.0366460633840313,0.30779700563873225,3.139529457515069,1.0,0.02497359339133482,1.3030293016082837,0.7735831128162756,0.20307889672867221,0.2325575497298988,0.34079342607792573
frozenset({'Butter'}),"frozenset({'Milk, cow, whole'})",0.05234159779614325,0.12382804361413988,0.020325485566127278,0.38832375055285273,3.1359919709537443,1.0,0.013844127911392685,1.432411275045864,0.7187417227313662,0.13042186571598338,0.30187648099322495,0.27623329049422407
"frozenset({'Milk, cow, whole'})",frozenset({'Butter'}),0.12382804361413988,0.05234159779614325,0.020325485566127278,0.16414283043559544,3.1359919709537443,1.0,0.013844127911392685,1.1337563841172957,0.7773835119882481,0.13042186571598338,0.11797630072128239,0.27623329049422407
"frozenset({'Parsley, raw'})","frozenset({'Vegetable oil, olive oil', 'Onion, raw'})",0.1149848369099706,0.14605180915341343,0.052596245109614095,0.4574189651701228,3.1318952351329523,1.0,0.035802501653702704,1.5738629550779204,0.769144468892876,0.25233229675699687,0.36462066358853273,0.40876971400049966
"frozenset({'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Parsley, raw'})",0.14605180915341343,0.1149848369099706,0.052596245109614095,0.36012046283087656,3.1318952351329523,1.0,0.035802501653702704,1.3830965231446606,0.7971262482589094,0.25233229675699687,0.27698466212151124,0.40876971400049966
"frozenset({'Parsley, raw'})","frozenset({'Sugar', 'Vegetable oil, olive oil'})",0.1149848369099706,0.07238928629302961,0.026020325485566126,0.2262935373464868,3.1260639375619412,1.0,0.017696655207132945,1.1989181407708878,0.7684714776549131,0.16126255380200857,0.16591469759810806,0.29287174468859356
"frozenset({'Sugar', 'Vegetable oil, olive oil'})","frozenset({'Parsley, raw'})",0.07238928629302961,0.1149848369099706,0.026020325485566126,0.3594499520307003,3.126063937561941,1.0,0.017696655207132945,1.3816487343896762,0.7331835435674403,0.16126255380200857,0.2762270357800199,0.29287174468859356
"frozenset({'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Pasta, unenriched, dry, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.0677361853832442,0.11905919392550408,0.025210084033613446,0.37218045112781956,3.1260118505480112,1.0,0.01714546840229588,1.4031751761426101,0.7295183716181457,0.15601719197707736,0.28733060775131186,0.291962284673379
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Pasta, unenriched, dry, raw'})",0.11905919392550408,0.0677361853832442,0.025210084033613446,0.21174411821893838,3.1260118505480112,1.0,0.01714546840229588,1.1826918595397076,0.7720196127459491,0.15601719197707736,0.15447122432280008,0.291962284673379
"frozenset({'Pasta, unenriched, dry, raw'})","frozenset({'Sugar', 'Coffee, brewed, espresso, homemade, without sugar', 'Vegetable oil, olive oil'})",0.1468620506053661,0.044887376438178576,0.020603282635368196,0.14029003783102142,3.125378424026113,1.0,0.014011030485362296,1.1109707524525478,0.7971029144944827,0.12038414716623833,0.099886295123046,0.2996447610506319
"frozenset({'Sugar', 'Coffee, brewed, espresso, homemade, without sugar', 'Vegetable oil, olive oil'})","frozenset({'Pasta, unenriched, dry, raw'})",0.044887376438178576,0.1468620506053661,0.020603282635368196,0.4589994842702424,3.125378424026113,1.0,0.014011030485362296,1.5769632830087654,0.7119984901804539,0.12038414716623833,0.36586982666327467,0.2996447610506319
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Pasta, unenriched, dry, raw'})",0.11905919392550408,0.1468620506053661,0.054587124105840684,0.45848726424265995,3.1218906610167374,1.0,0.03710184674251921,1.5754716243219398,0.7715402463879618,0.2582977325008216,0.3652694313486062,0.4150885249334359
"frozenset({'Pasta, unenriched, dry, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.1468620506053661,0.11905919392550408,0.054587124105840684,0.37168978562421184,3.121890661016737,1.0,0.03710184674251921,1.402079396321275,0.796683920876116,0.2582977325008216,0.28677362878039314,0.4150885249334359
"frozenset({'Alcoholic beverage, wine, red wine, table type'})","frozenset({'Vegetable oil, extra-virgin olive oil', 'Vegetable oil, olive oil'})",0.08921915873787531,0.07650994282010325,0.02127462555270042,0.23845355474831345,3.116634857628713,1.0,0.014448472819207863,1.2126509984229377,0.7456690781560471,0.14727564102564106,0.17536042826789575,0.2582585474195425
"frozenset({'Vegetable oil, extra-virgin olive oil', 'Vegetable oil, olive oil'})","frozenset({'Alcoholic beverage, wine, red wine, table type'})",0.07650994282010325,0.08921915873787531,0.02127462555270042,0.27806354009077155,3.116634857628713,1.0,0.014448472819207863,1.2615803354448123,0.7354070626163983,0.14727564102564106,0.2073433836082927,0.2582585474195425
"frozenset({'Pasta, unenriched, dry, raw'})","frozenset({'Coffee, brewed, espresso, homemade, without sugar', 'Vegetable oil, olive oil'})",0.1468620506053661,0.05796698844827187,0.02641387133365743,0.17985498108448927,3.10271390491481,1.0,0.017900720542726654,1.1486176100872887,0.7943633413115133,0.14804722979109902,0.129388239203467,0.3177629538010306
"frozenset({'Coffee, brewed, espresso, homemade, without sugar', 'Vegetable oil, olive oil'})","frozenset({'Pasta, unenriched, dry, raw'})",0.05796698844827187,0.1468620506053661,0.02641387133365743,0.4556709265175719,3.10271390491481,1.0,0.017900720542726654,1.5673201946325481,0.7194031459305826,0.14804722979109902,0.3619682797270115,0.3177629538010306
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Carrots, raw'})",0.11905919392550408,0.06826862976595596,0.025210084033613446,0.21174411821893838,3.101631290167339,1.0,0.017082076003280055,1.1820163880398837,0.7691652039779343,0.15550478366414394,0.15398804101330454,0.2905109197401915
"frozenset({'Carrots, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.06826862976595596,0.11905919392550408,0.025210084033613446,0.3692777212614446,3.1016312901673384,1.0,0.017082076003280055,1.3967174393084347,0.7272364508093896,0.15550478366414394,0.2840355737985658,0.2905109197401915
"frozenset({'Pasta, unenriched, dry, raw', 'Garlic, raw', 'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.05787438942519156,0.11905919392550408,0.021367224575780726,0.36920000000000003,3.100978495041805,1.0,0.014476746421886701,1.3965453488815724,0.7191409888542631,0.1373511904761905,0.28394734850475645,0.27433361851059695
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Pasta, unenriched, dry, raw', 'Garlic, raw', 'Vegetable oil, olive oil', 'Onion, raw'})",0.11905919392550408,0.05787438942519156,0.021367224575780726,0.17946723702119385,3.1009784950418045,1.0,0.014476746421886701,1.1481876813237535,0.7690881595470109,0.1373511904761905,0.12906224629836377,0.27433361851059695
"frozenset({'Tomato, sauce type, red ripe, raw'})","frozenset({'Parsley, raw'})",0.07218093849109893,0.1149848369099706,0.025719378660555132,0.35631815266196276,3.0988273083428237,1.0,0.017419665220147505,1.3749263968683165,0.7299885381636795,0.15930599369085172,0.2726883400611772,0.2899972079999969
"frozenset({'Parsley, raw'})","frozenset({'Tomato, sauce type, red ripe, raw'})",0.1149848369099706,0.07218093849109893,0.025719378660555132,0.223676263338031,3.0988273083428237,1.0,0.017419665220147505,1.195144522436388,0.7652945493346093,0.15930599369085172,0.16328110849604344,0.2899972079999969
"frozenset({'Garlic, raw', 'Onion, raw', 'Pasta, unenriched, dry, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.058082737227122254,0.11905919392550408,0.02141352408732088,0.3686727779992029,3.096550260787783,1.0,0.014498240212072836,1.3953790924500697,0.718810460086512,0.13750557455031964,0.2833488724242279,0.2742644465535583
"frozenset({'Cheese, Parmesan, hard type'})","frozenset({'Garlic, raw', 'Onion, raw', 'Pasta, unenriched, dry, raw'})",0.11905919392550408,0.058082737227122254,0.02141352408732088,0.1798561151079137,3.096550260787783,1.0,0.014498240212072836,1.148478066012544,0.7685646712566353,0.13750557455031964,0.1292824568500921,0.2742644465535583
"frozenset({'Alcoholic beverage, wine, red wine, table type', 'Vegetable oil, olive oil'})","frozenset({'Pasta, unenriched, dry, raw'})",0.06792138342940482,0.1468620506053661,0.030557677616501147,0.4498977505112475,3.063403708832654,1.0,0.020582603966105423,1.5508715883047435,0.7226490371263489,0.16587082181452628,0.3552012896869823,0.32898418420896547
"frozenset({'Pasta, unenriched, dry, raw'})","frozenset({'Alcoholic beverage, wine, red wine, table type', 'Vegetable oil, olive oil'})",0.1468620506053661,0.06792138342940482,0.030557677616501147,0.2080706179066835,3.063403708832654,1.0,0.020582603966105423,1.176971883663188,0.7895155938951561,0.16587082181452628,0.15036203168454926,0.32898418420896547
"frozenset({'Alcoholic beverage, wine, white wine, table type'})","frozenset({'Vegetable oil, olive oil', 'Onion, raw'})",0.062249693265736046,0.14605180915341343,0.027826006435632104,0.4470063220528077,3.060601060978782,1.0,0.0187343261149263,1.5442277640796715,0.7179595550814146,0.15418163160595177,0.35242713331476727,0.3187638996537616
"frozenset({'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Alcoholic beverage, wine, white wine, table type'})",0.14605180915341343,0.062249693265736046,0.027826006435632104,0.1905214772547155,3.060601060978782,1.0,0.0187343261149263,1.1584622449944137,0.7884164405020044,0.15418163160595177,0.13678671504324938,0.3187638996537616
"frozenset({'Cheese, Parmesan, hard type', 'Vegetable oil, olive oil'})","frozenset({'Garlic, raw'})",0.09660393082852976,0.14417667893603722,0.04250295159386069,0.4399712437095615,3.0516117235905473,1.0,0.0285749176748366,1.5281774577663316,0.744196633142802,0.21436077057793346,0.34562573546814707,0.3673844657854166
"frozenset({'Garlic, raw'})","frozenset({'Cheese, Parmesan, hard type', 'Vegetable oil, olive oil'})",0.14417667893603722,0.09660393082852976,0.04250295159386069,0.2947976878612717,3.051611723590547,1.0,0.0285749176748366,1.2810452456283963,0.7855643758761315,0.21436077057793346,0.2193874467646411,0.3673844657854166
"frozenset({'Onion, raw', 'Pasta, unenriched, dry, raw'})","frozenset({'Cheese, Parmesan, hard type'})",0.09044609579368938,0.11905919392550408,0.03284950343773873,0.3631942667007934,3.050535239874426,1.0,0.022081064178833147,1.3833744892817748,0.7390311575209797,0.1859520377407941,0.2771299400503015,0.3195516346142505
